id,playlist_id,playlist_name,artist_name,artistid,name,username,added_at,explicit,duration,popularity,danceability,loudness,tempo,acousticness,energy,valence,liveness,speechiness,genres
1XXimziG1uhM0eDNCZCrUl,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,RapCaviar,Cardi B,https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB,Up,,2021-02-05,True,156944,86,0.868,-6.044,166.0,0.0012,0.795,0.819,0.0461,0.269,"['dance pop', 'pop', 'pop rap', 'rap']"
1XXimziG1uhM0eDNCZCrUl,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,Cardi B,https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB,Up,,2021-02-19,True,156944,86,0.868,-6.044,166.0,0.0012,0.795,0.819,0.0461,0.269,"['dance pop', 'pop', 'pop rap', 'rap']"
1XXimziG1uhM0eDNCZCrUl,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,Cardi B,https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB,Up,,2021-02-05,True,156944,86,0.868,-6.044,166.0,0.0012,0.795,0.819,0.0461,0.269,"['dance pop', 'pop', 'pop rap', 'rap']"
1XXimziG1uhM0eDNCZCrUl,spotify:playlist:37i9dQZF1DX9oh43oAzkyx,Beast Mode Hip-Hop,Cardi B,https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB,Up,,2021-02-05,True,156944,86,0.868,-6.044,166.0,0.0012,0.795,0.819,0.0461,0.269,"['dance pop', 'pop', 'pop rap', 'rap']"
2etHQJxIbV0soyPhelVs9Y,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,RapCaviar,Saweetie,https://open.spotify.com/artist/6cK3NBO6uP7hh0oyuVELFl,Best Friend (feat. Doja Cat),,2021-01-07,True,155883,87,0.84,-4.12,94.018,0.00302,0.766,0.402,0.0684,0.136,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop']"
2etHQJxIbV0soyPhelVs9Y,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,Saweetie,https://open.spotify.com/artist/6cK3NBO6uP7hh0oyuVELFl,Best Friend (feat. Doja Cat),,2021-02-19,True,155883,87,0.84,-4.12,94.018,0.00302,0.766,0.402,0.0684,0.136,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop']"
3MEruRteiUZXkStfTlZqRn,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,Saweetie,https://open.spotify.com/artist/6cK3NBO6uP7hh0oyuVELFl,Back to the Streets (feat. Jhené Aiko),,2021-02-19,True,189496,76,0.865,-4.207,101.985,0.168,0.792,0.562,0.107,0.0677,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop']"
2etHQJxIbV0soyPhelVs9Y,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,Saweetie,https://open.spotify.com/artist/6cK3NBO6uP7hh0oyuVELFl,Best Friend (feat. Doja Cat),,2021-01-07,True,155883,87,0.84,-4.12,94.018,0.00302,0.766,0.402,0.0684,0.136,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop']"
3MEruRteiUZXkStfTlZqRn,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,Saweetie,https://open.spotify.com/artist/6cK3NBO6uP7hh0oyuVELFl,Back to the Streets (feat. Jhené Aiko),,2020-11-27,True,189496,76,0.865,-4.207,101.985,0.168,0.792,0.562,0.107,0.0677,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop']"
4Hpib09wXgD84w4uwTPnYD,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,Saweetie,https://open.spotify.com/artist/6cK3NBO6uP7hh0oyuVELFl,Tap In,,2020-11-27,True,139413,78,0.954,-7.117,100.036,0.00576,0.696,0.432,0.0754,0.204,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop']"
4Hpib09wXgD84w4uwTPnYD,spotify:playlist:37i9dQZF1DX9oh43oAzkyx,Beast Mode Hip-Hop,Saweetie,https://open.spotify.com/artist/6cK3NBO6uP7hh0oyuVELFl,Tap In,,2021-01-04,True,139413,78,0.954,-7.117,100.036,0.00576,0.696,0.432,0.0754,0.204,"['cali rap', 'dance pop', 'pop', 'pop rap', 'post-teen pop']"
0XqrIEnDoHvodUzGRmyKYQ,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,RapCaviar,Erica Banks,https://open.spotify.com/artist/2SXhbucehn00OBVKhzxDyM,Buss It (feat. Travis Scott),,2021-02-12,True,188962,70,0.898,-5.428,110.032,0.0699,0.529,0.8,0.536,0.2,"['trap queen', 'viral rap']"
0XqrIEnDoHvodUzGRmyKYQ,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,Erica Banks,https://open.spotify.com/artist/2SXhbucehn00OBVKhzxDyM,Buss It (feat. Travis Scott),,2021-02-12,True,188962,70,0.898,-5.428,110.032,0.0699,0.529,0.8,0.536,0.2,"['trap queen', 'viral rap']"
0XqrIEnDoHvodUzGRmyKYQ,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,Erica Banks,https://open.spotify.com/artist/2SXhbucehn00OBVKhzxDyM,Buss It (feat. Travis Scott),,2021-02-19,True,188962,70,0.898,-5.428,110.032,0.0699,0.529,0.8,0.536,0.2,"['trap queen', 'viral rap']"
4iDCuTlmGNbpuUILTsJ9vf,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,RapCaviar,Rowdy Rebel,https://open.spotify.com/artist/6LXRvV2OAtXF7685fzh3mj,Jesse Owens (feat. NAV),,2021-02-12,True,185785,67,0.821,-4.844,142.023,0.0653,0.745,0.432,0.166,0.286,['nyc rap']
4iDCuTlmGNbpuUILTsJ9vf,spotify:playlist:37i9dQZF1DX9oh43oAzkyx,Beast Mode Hip-Hop,Rowdy Rebel,https://open.spotify.com/artist/6LXRvV2OAtXF7685fzh3mj,Jesse Owens (feat. NAV),,2021-02-13,True,185785,67,0.821,-4.844,142.023,0.0653,0.745,0.432,0.166,0.286,['nyc rap']
1Jz1yhcPm1Yt6aoed3zact,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,RapCaviar,Chris Brown,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",,2021-02-19,True,227234,67,0.721,-9.157,93.8,0.248,0.565,0.597,0.284,0.28,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
1Jz1yhcPm1Yt6aoed3zact,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,Chris Brown,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",,2021-02-19,True,227234,67,0.721,-9.157,93.8,0.248,0.565,0.597,0.284,0.28,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
3ZsbSopfR7yCEaj8BCEvLi,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,Lil Gnar,https://open.spotify.com/artist/3EIX8WuD9ybB4ruz0MSilB,Missiles (feat. Trippie Redd),,2021-02-12,True,154462,61,0.797,-4.384,130.059,0.0696,0.713,0.464,0.0694,0.279,"['atl hip hop', 'dark trap', 'melodic rap', 'trap', 'underground hip hop']"
3ZsbSopfR7yCEaj8BCEvLi,spotify:playlist:37i9dQZF1DX9oh43oAzkyx,Beast Mode Hip-Hop,Lil Gnar,https://open.spotify.com/artist/3EIX8WuD9ybB4ruz0MSilB,Missiles (feat. Trippie Redd),,2021-02-12,True,154462,61,0.797,-4.384,130.059,0.0696,0.713,0.464,0.0694,0.279,"['atl hip hop', 'dark trap', 'melodic rap', 'trap', 'underground hip hop']"
5A4WcRuy0FFEAC5pAK43oa,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,Coi Leray,https://open.spotify.com/artist/6AMd49uBDJfhf30Ak2QR5s,No More Parties - Remix,,2021-02-19,True,192880,55,0.827,-10.073,157.0,0.253,0.394,0.715,0.12,0.559,"['pop r&b', 'trap queen']"
3R6wLBD4oU6op8L4YfMho9,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,Coi Leray,https://open.spotify.com/artist/6AMd49uBDJfhf30Ak2QR5s,No More Parties,,2021-02-12,True,140920,70,0.847,-10.901,156.999,0.232,0.405,0.588,0.0944,0.584,"['pop r&b', 'trap queen']"
5A4WcRuy0FFEAC5pAK43oa,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,Coi Leray,https://open.spotify.com/artist/6AMd49uBDJfhf30Ak2QR5s,No More Parties - Remix,,2021-02-19,True,192880,55,0.827,-10.073,157.0,0.253,0.394,0.715,0.12,0.559,"['pop r&b', 'trap queen']"
3R6wLBD4oU6op8L4YfMho9,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,Coi Leray,https://open.spotify.com/artist/6AMd49uBDJfhf30Ak2QR5s,No More Parties,,2021-01-27,True,140920,70,0.847,-10.901,156.999,0.232,0.405,0.588,0.0944,0.584,"['pop r&b', 'trap queen']"
4nclFGh4DeO82jnzUmP9V0,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,Kalan.FrFr,https://open.spotify.com/artist/47TMF0JlFsz01KilGzc5Ly,"No Love ft. Mozzy, ft. Cypress Moreno",,2021-02-19,True,206430,44,0.598,-6.334,99.509,0.292,0.693,0.718,0.121,0.47,['cali rap']
4nclFGh4DeO82jnzUmP9V0,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,Kalan.FrFr,https://open.spotify.com/artist/47TMF0JlFsz01KilGzc5Ly,"No Love ft. Mozzy, ft. Cypress Moreno",,2021-02-19,True,206430,44,0.598,-6.334,99.509,0.292,0.693,0.718,0.121,0.47,['cali rap']
40txRNROoG7ngB5sW1L4Qi,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,Shordie Shordie,https://open.spotify.com/artist/5fyvTyetDr7gvLafBsEEhU,LOVE (feat. Trippie Redd),,2021-02-12,True,255093,62,0.759,-6.167,129.011,0.023,0.613,0.482,0.106,0.0459,"['baltimore hip hop', 'cali rap']"
40txRNROoG7ngB5sW1L4Qi,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,Shordie Shordie,https://open.spotify.com/artist/5fyvTyetDr7gvLafBsEEhU,LOVE (feat. Trippie Redd),,2021-02-19,True,255093,62,0.759,-6.167,129.011,0.023,0.613,0.482,0.106,0.0459,"['baltimore hip hop', 'cali rap']"
5XMhppJhtgjkd2SYDklhR9,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,CHASE B,https://open.spotify.com/artist/2cMVIRpseAO7fJAxNfg6rD,For Me,,2021-02-12,True,202410,65,0.904,-7.86,132.992,0.00919,0.498,0.145,0.0791,0.324,[]
5XMhppJhtgjkd2SYDklhR9,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,CHASE B,https://open.spotify.com/artist/2cMVIRpseAO7fJAxNfg6rD,For Me,,2020-10-22,True,202410,65,0.904,-7.86,132.992,0.00919,0.498,0.145,0.0791,0.324,[]
0yv0R6VKcc1tKLJQq2FqLV,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,Tokyo Jetz,https://open.spotify.com/artist/3KT0gxRAAb4WbAfOGMq4Lf,WYTD (feat. Toosii),,2021-02-12,True,151375,50,0.761,-9.308,101.476,0.0382,0.591,0.157,0.112,0.0783,"['pop r&b', 'trap queen']"
0yv0R6VKcc1tKLJQq2FqLV,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,Tokyo Jetz,https://open.spotify.com/artist/3KT0gxRAAb4WbAfOGMq4Lf,WYTD (feat. Toosii),,2021-02-12,True,151375,50,0.761,-9.308,101.476,0.0382,0.591,0.157,0.112,0.0783,"['pop r&b', 'trap queen']"
3VRlnEG1YXsuMCiaf1ybY0,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,DreamDoll,https://open.spotify.com/artist/1nsdnHv49z0H5oPj3sJ3to,Different - Freestyle,,2021-02-12,True,108068,53,0.764,-6.293,95.378,0.0186,0.738,0.493,0.282,0.354,"['hip pop', 'pop r&b', 'trap queen']"
3VRlnEG1YXsuMCiaf1ybY0,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,DreamDoll,https://open.spotify.com/artist/1nsdnHv49z0H5oPj3sJ3to,Different - Freestyle,,2021-02-05,True,108068,53,0.764,-6.293,95.378,0.0186,0.738,0.493,0.282,0.354,"['hip pop', 'pop r&b', 'trap queen']"
07szkonLuTbeURbDjFCxGb,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,KAS,https://open.spotify.com/artist/4AUPalZalhZyyd6kwhBiL5,Inhale,,2021-02-12,True,179536,45,0.692,-6.096,140.034,0.329,0.827,0.406,0.126,0.225,[]
07szkonLuTbeURbDjFCxGb,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,KAS,https://open.spotify.com/artist/4AUPalZalhZyyd6kwhBiL5,Inhale,,2021-02-19,True,179536,45,0.692,-6.096,140.034,0.329,0.827,0.406,0.126,0.225,[]
4E7ZbuJH3NddjnMWLstkRq,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,Yung Baby Tate,https://open.spotify.com/artist/3IJ21966TwNZI24MwZHMu4,I Am (feat. Flo Milli),,2021-02-12,True,182464,76,0.932,-3.905,144.02,0.105,0.835,0.926,0.0847,0.156,"['escape room', 'trap queen']"
4E7ZbuJH3NddjnMWLstkRq,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,Yung Baby Tate,https://open.spotify.com/artist/3IJ21966TwNZI24MwZHMu4,I Am (feat. Flo Milli),,2021-01-15,True,182464,76,0.932,-3.905,144.02,0.105,0.835,0.926,0.0847,0.156,"['escape room', 'trap queen']"
1jdY3EkXOaCZQVZNohFodF,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,KenTheMan,https://open.spotify.com/artist/6o4O5GX5kOWAGXtZUedxo3,He Be Like,,2021-02-12,True,192960,58,0.911,-10.452,125.052,0.029,0.415,0.642,0.0958,0.175,"['houston rap', 'pop r&b']"
1jdY3EkXOaCZQVZNohFodF,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,KenTheMan,https://open.spotify.com/artist/6o4O5GX5kOWAGXtZUedxo3,He Be Like,,2020-11-27,True,192960,58,0.911,-10.452,125.052,0.029,0.415,0.642,0.0958,0.175,"['houston rap', 'pop r&b']"
60ynsPSSKe6O3sfwRnIBRf,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,Doja Cat,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,Streets,,2021-02-19,True,226986,91,0.749,-8.433,90.028,0.208,0.463,0.19,0.337,0.0828,"['dance pop', 'pop']"
60ynsPSSKe6O3sfwRnIBRf,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,Doja Cat,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,Streets,,2021-01-22,True,226986,91,0.749,-8.433,90.028,0.208,0.463,0.19,0.337,0.0828,"['dance pop', 'pop']"
33dN3Nd9aRz4nzha4oIGnX,spotify:playlist:37i9dQZF1DWYkaDif7Ztbp,African Heat,Omah Lay,https://open.spotify.com/artist/5yOvAmpIR7hVxiS6Ls5DPO,Godly,,2020-11-20,False,175215,58,0.64,-8.951,198.014,0.138,0.574,0.538,0.342,0.091,['nigerian pop']
2c00DlvpzthGKcyXpe5GHa,spotify:playlist:37i9dQZF1DWTKXbV17YqGw,Beyond The Return,Omah Lay,https://open.spotify.com/artist/5yOvAmpIR7hVxiS6Ls5DPO,Bad Influence,,2021-02-03,True,138652,57,0.861,-10.648,96.909,0.586,0.508,0.728,0.109,0.176,['nigerian pop']
33dN3Nd9aRz4nzha4oIGnX,spotify:playlist:37i9dQZF1DWTKXbV17YqGw,Beyond The Return,Omah Lay,https://open.spotify.com/artist/5yOvAmpIR7hVxiS6Ls5DPO,Godly,,2021-02-03,False,175215,58,0.64,-8.951,198.014,0.138,0.574,0.538,0.342,0.091,['nigerian pop']
1ZiTQSxZmbff7hmjD8fENw,spotify:playlist:37i9dQZF1DWTKXbV17YqGw,Beyond The Return,Omah Lay,https://open.spotify.com/artist/5yOvAmpIR7hVxiS6Ls5DPO,Damn,,2021-02-03,True,159338,57,0.718,-6.157,144.286,0.582,0.424,0.42,0.0887,0.301,['nigerian pop']
2RaHreAi8lXvQOM0prMvXT,spotify:playlist:37i9dQZF1DXdD040nrEzxm,African Heat Presents... Best Afropop Songs of 2020,Omah Lay,https://open.spotify.com/artist/5yOvAmpIR7hVxiS6Ls5DPO,Bad Influence,,2020-12-01,False,138652,45,0.831,-14.52,96.951,0.507,0.388,0.777,0.122,0.234,['nigerian pop']
1ZiTQSxZmbff7hmjD8fENw,spotify:playlist:37i9dQZF1DX0SlHbqMm3vJ,Ginger Me,Omah Lay,https://open.spotify.com/artist/5yOvAmpIR7hVxiS6Ls5DPO,Damn,,2021-02-10,True,159338,57,,,,,,,,,['nigerian pop']
2c00DlvpzthGKcyXpe5GHa,spotify:playlist:37i9dQZF1DX0SlHbqMm3vJ,Ginger Me,Omah Lay,https://open.spotify.com/artist/5yOvAmpIR7hVxiS6Ls5DPO,Bad Influence,,2021-02-10,True,138652,57,,,,,,,,,['nigerian pop']
2RaHreAi8lXvQOM0prMvXT,spotify:playlist:37i9dQZF1DX5ja5oV6Kto0,Altè Cruise,Omah Lay,https://open.spotify.com/artist/5yOvAmpIR7hVxiS6Ls5DPO,Bad Influence,,2020-07-14,False,138652,45,0.831,-14.52,96.951,0.507,0.388,0.777,0.122,0.234,['nigerian pop']
0GF9zxH5xAhKiRQQJTb9VZ,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,¡Viva Latino!,Meek Mill,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc,Conga,,2021-02-19,False,207090,62,0.802,-6.468,110.011,0.185,0.717,0.773,0.265,0.114,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop']"
0GF9zxH5xAhKiRQQJTb9VZ,spotify:playlist:37i9dQZF1DWZoF06RIo9el,Future Hits: Latin,Meek Mill,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc,Conga,,2021-02-20,False,207090,62,0.802,-6.468,110.011,0.185,0.717,0.773,0.265,0.114,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop']"
6HZILIRieu8S0iqY8kIKhj,spotify:playlist:37i9dQZF1DX9oh43oAzkyx,Beast Mode Hip-Hop,Kendrick Lamar,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,DNA.,,2021-01-04,True,185946,76,0.638,-6.664,139.913,0.00454,0.523,0.422,0.0842,0.357,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
1ndeyZurGdaWqLh3srX0ia,spotify:playlist:37i9dQZF1DWYkaDif7Ztbp,African Heat,Nao,https://open.spotify.com/artist/7aFTOGFDEqDtJUCziLVsVC,Antidote (feat. Adekunle Gold),,2021-01-07,False,202626,63,0.784,-3.897,100.006,0.205,0.771,0.831,0.194,0.0678,"['alternative r&b', 'chill r&b', 'dance pop', 'indie r&b', 'indie soul']"
1ndeyZurGdaWqLh3srX0ia,spotify:playlist:37i9dQZF1DX0SlHbqMm3vJ,Ginger Me,Nao,https://open.spotify.com/artist/7aFTOGFDEqDtJUCziLVsVC,Antidote (feat. Adekunle Gold),,2021-01-22,False,202626,63,,,,,,,,,"['alternative r&b', 'chill r&b', 'dance pop', 'indie r&b', 'indie soul']"
37j56IWzpplKE5zrlQRmxc,spotify:playlist:37i9dQZF1DX8xV1CEmgc1h,Motown Soul Number Ones,Marvin Gaye,https://open.spotify.com/artist/3koiLjNrgRTNbOwViDipeA,I Heard It Through The Grapevine,,2019-06-27,False,196706,59,0.724,-11.256,117.188,0.199,0.346,0.637,0.111,0.0366,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm']"
7tqhbajSfrz2F7E1Z75ASX,spotify:playlist:37i9dQZF1DX8xV1CEmgc1h,Motown Soul Number Ones,Marvin Gaye,https://open.spotify.com/artist/3koiLjNrgRTNbOwViDipeA,Ain't No Mountain High Enough,,2019-06-27,False,151666,79,0.663,-10.87,129.991,0.43,0.6,0.8,0.184,0.032,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm']"
7ohR0qPH6f2Vuj2pUNanJG,spotify:playlist:37i9dQZF1DX8xV1CEmgc1h,Motown Soul Number Ones,Marvin Gaye,https://open.spotify.com/artist/3koiLjNrgRTNbOwViDipeA,Got To Give It Up - Pt. 1,,2019-06-27,False,255133,65,0.855,-9.019,122.644,0.234,0.847,0.89,0.345,0.042,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm']"
7tqhbajSfrz2F7E1Z75ASX,spotify:playlist:37i9dQZF1DWYC7CaxNgoCg,Sound Of Motown,Marvin Gaye,https://open.spotify.com/artist/3koiLjNrgRTNbOwViDipeA,Ain't No Mountain High Enough,,2019-06-18,False,151666,79,0.663,-10.87,129.991,0.43,0.6,0.8,0.184,0.032,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm']"
37j56IWzpplKE5zrlQRmxc,spotify:playlist:37i9dQZF1DWVGLWeeMNGcG,Evolution Of Soul,Marvin Gaye,https://open.spotify.com/artist/3koiLjNrgRTNbOwViDipeA,I Heard It Through The Grapevine,,2019-06-14,False,196706,59,0.724,-11.256,117.188,0.199,0.346,0.637,0.111,0.0366,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm']"
6RNDeRnWsRMjPdNVgupZCs,spotify:playlist:37i9dQZF1DX4UtSsGT1Sbe,All Out 80s,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,I Just Called To Say I Love You,,2021-02-15,False,262240,74,0.748,-9.054,113.535,0.243,0.551,0.65,0.0943,0.0239,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
0n2pjCIMKwHSXoYfEbYMfX,spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz,All Out 70s,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,You Are The Sunshine Of My Life,,2021-02-06,False,178200,70,0.519,-14.53,132.082,0.823,0.46,0.675,0.243,0.0688,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
2eF8pWbiivYsYRpbntYsnc,spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz,All Out 70s,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,"Signed, Sealed, Delivered (I'm Yours)",,2021-02-06,False,161160,76,0.675,-11.329,108.875,0.0534,0.597,0.828,0.0986,0.0337,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
4dwrL3Z5U2RZ6MZiKE2PgL,spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz,All Out 70s,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,Superstition,,2021-02-06,False,244826,0,0.648,-8.582,100.437,0.0182,0.751,0.863,0.0418,0.0806,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
74MfBIVOVHzQiJqfJ1dgTo,spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz,All Out 70s,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,I Wish,,2021-02-06,False,252373,0,0.826,-10.388,105.857,0.0845,0.718,0.884,0.0652,0.0555,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
6RNDeRnWsRMjPdNVgupZCs,spotify:playlist:37i9dQZF1DXc3KygMa1OE7,80s Love Songs,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,I Just Called To Say I Love You,,2021-02-12,False,262240,74,0.748,-9.054,113.535,0.243,0.551,0.65,0.0943,0.0239,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
35Agv76BTtZGXlXutlfuYj,spotify:playlist:37i9dQZF1DX8xV1CEmgc1h,Motown Soul Number Ones,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,I Was Made To Love Her,,2019-06-27,False,158666,35,0.349,-10.577,202.426,0.296,0.543,0.875,0.0665,0.0429,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
0n2pjCIMKwHSXoYfEbYMfX,spotify:playlist:37i9dQZF1DX8xV1CEmgc1h,Motown Soul Number Ones,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,You Are The Sunshine Of My Life,,2019-06-27,False,178200,70,0.519,-14.53,132.082,0.823,0.46,0.675,0.243,0.0688,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
74MfBIVOVHzQiJqfJ1dgTo,spotify:playlist:37i9dQZF1DX8xV1CEmgc1h,Motown Soul Number Ones,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,I Wish,,2019-06-27,False,252373,0,0.826,-10.388,105.857,0.0845,0.718,0.884,0.0652,0.0555,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
2eF8pWbiivYsYRpbntYsnc,spotify:playlist:37i9dQZF1DWYC7CaxNgoCg,Sound Of Motown,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,"Signed, Sealed, Delivered (I'm Yours)",,2019-06-18,False,161160,76,0.675,-11.329,108.875,0.0534,0.597,0.828,0.0986,0.0337,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
35Agv76BTtZGXlXutlfuYj,spotify:playlist:37i9dQZF1DWVGLWeeMNGcG,Evolution Of Soul,Stevie Wonder,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,I Was Made To Love Her,,2019-06-14,False,158666,35,0.349,-10.577,202.426,0.296,0.543,0.875,0.0665,0.0429,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
3LELTbDh9YCJrJIUERcj9p,spotify:playlist:37i9dQZF1DX504r1DvyvxG,Classic Acoustic,Nina Simone,https://open.spotify.com/artist/7G1GBhoKtEPnP86X2PvEYO,Just Like a Woman - Remastered,,2020-11-30,False,290080,52,0.457,-13.618,78.49,0.434,0.379,0.363,0.202,0.0342,"['adult standards', 'jazz blues', 'soul', 'soul jazz', 'torch song']"
6VTbbVjKOC2qWagIDbkJrC,spotify:playlist:37i9dQZF1DXbITWG1ZJKYt,Jazz Classics,Nina Simone,https://open.spotify.com/artist/7G1GBhoKtEPnP86X2PvEYO,My Baby Just Cares for Me - 2013 Remastered Version,,2021-02-19,False,215746,69,0.746,-15.134,118.578,0.829,0.243,0.425,0.0905,0.123,"['adult standards', 'jazz blues', 'soul', 'soul jazz', 'torch song']"
3LELTbDh9YCJrJIUERcj9p,spotify:playlist:2RB9gcVAkFgeD5foKz1DAX,low down groovin,Nina Simone,https://open.spotify.com/artist/7G1GBhoKtEPnP86X2PvEYO,Just Like a Woman - Remastered,El-Bahramino,2020-11-10,False,290080,52,0.457,-13.618,78.49,0.434,0.379,0.363,0.202,0.0342,"['adult standards', 'jazz blues', 'soul', 'soul jazz', 'torch song']"
