artist,name,username,explicit,duration,popularity,danceability,loudness,tempo,acousticness,energy,valence,liveness,speechiness,genres,date
Van Morrison,Moondance - 2013 Remaster,,False,274040,69,0.606,-12.207,67.409,0.501,0.282,0.563,0.152,0.0339,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock']",1970-02
Van Morrison,Into the Mystic - 2013 Remaster,,False,205613,74,0.608,-10.266,86.204,0.367,0.524,0.797,0.115,0.0309,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock']",1970-02
Nick Drake,Pink Moon,,False,123333,71,0.638,-15.68,82.479,0.819,0.256,0.438,0.145,0.0492,"['art rock', 'british folk', 'folk', 'folk rock', 'freak folk']",1972-02-25
Rod Stewart,Da Ya Think I'm Sexy?,,False,331333,70,0.715,-8.065,111.504,0.0143,0.689,0.852,0.111,0.029,"['mellow gold', 'soft rock']",1978-11-24
Rod Stewart,I Don't Want to Talk About It - 2008 Remaster,,False,288266,69,0.472,-12.98,135.193,0.872,0.373,0.459,0.147,0.0262,"['mellow gold', 'soft rock']",1975
Rod Stewart,Sailing - 2008 Remaster,,False,278600,57,0.434,-13.763,128.751,0.325,0.315,0.198,0.131,0.0298,"['mellow gold', 'soft rock']",2008-11-16
Rod Stewart,Maggie May - Remastered Version,,False,345680,50,0.62,-10.568,129.401,0.717,0.559,0.527,0.133,0.0369,"['mellow gold', 'soft rock']",2008-11-16
Rod Stewart,All for Love,,False,281200,70,0.51,-11.015,74.8,0.125,0.44,0.135,0.0994,0.0293,"['mellow gold', 'soft rock']",1996-11-12
Commodores,Easy,,False,256426,76,0.589,-15.075,132.909,0.112,0.384,0.354,0.0596,0.0332,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown']",1977-01-01
Commodores,Brick House,,False,208893,66,0.831,-10.48,107.877,0.0731,0.782,0.631,0.032,0.0595,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown']",1977-01-01
Cher,"Gypsys, Tramps & Thieves",,False,158000,57,0.476,-11.175,170.879,0.211,0.677,0.691,0.0601,0.0365,"['dance pop', 'hollywood', 'new wave pop', 'pop']",1971-01-01
Cher,If I Could Turn Back Time,,False,239826,73,0.658,-10.365,108.329,0.243,0.575,0.504,0.122,0.0267,"['dance pop', 'hollywood', 'new wave pop', 'pop']",1989-01-01
Cher,Believe,,False,239026,76,0.652,-6.72,132.975,0.0082,0.917,0.459,0.0509,0.0548,"['dance pop', 'hollywood', 'new wave pop', 'pop']",1998
Cher,Strong Enough,,False,224000,67,0.593,-6.19,124.862,0.0495,0.923,0.587,0.29,0.101,"['dance pop', 'hollywood', 'new wave pop', 'pop']",1998
Billy Ocean,Love Really Hurts Without You,,False,179013,71,0.518,-3.732,140.982,0.00221,0.907,0.961,0.0838,0.0343,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown']",1976-01-05
Billy Ocean,"When the Going Gets Tough, The Tough Get Going",,False,248000,64,0.754,-6.318,122.047,0.407,0.763,0.932,0.318,0.0473,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown']",2010-04-26
Billy Ocean,"Get Outta My Dreams, Get Into My Car",,False,284373,64,0.666,-6.457,117.141,0.0879,0.91,0.919,0.335,0.0399,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown']",2010-04-26
Billy Ocean,Caribbean Queen (No More Love On the Run),,False,244426,68,0.79,-7.506,113.797,0.166,0.649,0.954,0.092,0.0265,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown']",2010-04-26
The Doors,Riders on the Storm,,False,434720,75,0.549,-11.729,103.885,0.25,0.722,0.716,0.11,0.0283,"['acid rock', 'album rock', 'classic rock', 'psychedelic rock', 'rock']",1971-04-19
Baccara,"Yes Sir, I Can Boogie",,False,273866,66,0.454,-7.653,122.536,0.127,0.769,0.49,0.175,0.0815,"['classic uk pop', 'disco', 'europop']",1993-06-14
Suzi Quatro,Stumblin' In - 2017 Remaster,,False,239529,62,0.761,-10.549,129.269,0.126,0.723,0.923,0.345,0.0313,"['classic uk pop', 'glam rock']",1978-08-12
Tina Charles,I Love to Love,,False,183693,60,0.677,-9.344,99.419,0.143,0.703,0.962,0.514,0.0344,"['classic uk pop', 'disco', 'hi-nrg']",1997-06-06
Frankie Valli,Grease - 2007 Remaster,,False,207306,65,0.82,-8.45,109.374,0.156,0.464,0.872,0.101,0.0481,"['adult standards', 'brill building pop', 'bubblegum pop', 'mellow gold', 'soft rock']",1978
The O'Jays,Love Train,,False,178400,69,0.744,-9.629,122.657,0.186,0.568,0.687,0.163,0.0494,"['classic soul', 'disco', 'funk', 'motown', 'philly soul']",1972
Bill Withers,Ain't No Sunshine,,False,125093,78,0.479,-11.451,79.593,0.457,0.416,0.514,0.118,0.124,"['funk', 'motown', 'quiet storm', 'soul']",1971-05-01
Bill Withers,Lovely Day,,False,254560,76,0.69,-8.267,97.918,0.292,0.651,0.706,0.105,0.0324,"['funk', 'motown', 'quiet storm', 'soul']",1977-10-29
Bill Withers,Lean on Me,,False,258834,72,0.619,-13.843,75.16,0.782,0.22,0.423,0.124,0.0667,"['funk', 'motown', 'quiet storm', 'soul']",1972-05-01
King Harvest,Dancing In The Moonlight,,False,178045,58,0.653,-5.262,136.153,0.684,0.719,0.682,0.408,0.0363,['soft rock'],1973-01-01
ABBA,Mamma Mia,,False,213266,73,0.749,-7.011,137.547,0.295,0.748,0.827,0.469,0.0323,"['europop', 'swedish pop']",1975
The Doobie Brothers,Listen to the Music,,False,227266,76,0.645,-13.18,105.929,0.221,0.598,0.913,0.0721,0.0335,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock']",1972
The Doobie Brothers,Long Train Runnin',,False,207266,72,0.575,-7.275,117.399,0.0916,0.912,0.843,0.0562,0.0393,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock']",1973
Supertramp,Give A Little Bit,,False,248173,76,0.531,-5.358,90.767,0.0694,0.818,0.471,0.263,0.0452,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold']",1977-01-01
Supertramp,Breakfast In America - Remastered,,False,159346,71,0.532,-5.886,75.14,0.425,0.663,0.756,0.0734,0.0292,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold']",1979-03-29
Supertramp,The Logical Song - Remastered 2010,,False,251253,74,0.625,-6.213,119.719,0.512,0.758,0.695,0.153,0.0463,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold']",1979-03-29
Neil Young,Heart of Gold - 2009 Remaster,,False,187013,74,0.541,-10.433,171.165,0.189,0.459,0.803,0.099,0.0297,"['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold']",1972-02-14
The Trammps,Disco Inferno - Single Edit,,False,191573,65,0.766,-3.851,129.323,0.0261,0.844,0.835,0.18,0.0361,"['disco', 'motown', 'philly soul', 'post-disco']",2005-09-20
Gerry Rafferty,Baker Street,,False,365626,69,0.497,-14.0,113.762,0.0929,0.349,0.421,0.259,0.0297,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock']",1978
Dr. Hook,When You're In Love With A Beautiful Woman,,False,178826,63,0.679,-9.539,109.623,0.405,0.728,0.852,0.0506,0.0378,"['bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk rock']",1978
Rupert Holmes,Escape (The Pina Colada Song),,False,276493,74,0.836,-13.668,138.714,0.467,0.509,0.949,0.0436,0.0548,"['soft rock', 'yacht rock']",1979-01-01
Cheap Trick,Surrender,,False,253733,69,0.524,-7.081,133.849,0.00717,0.955,0.869,0.659,0.0411,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'dance rock']",1978-04
John Lennon,Imagine - Remastered 2010,,False,187866,79,0.547,-12.358,75.752,0.907,0.257,0.169,0.0935,0.0252,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold']",1971-09-09
Bruce Springsteen,Born to Run,,False,269920,73,0.27,-4.199,146.347,0.00501,0.944,0.606,0.116,0.0975,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock']",1975-08-25
Bruce Springsteen,I'm On Fire,,False,155880,75,0.62,-14.451,88.591,0.589,0.446,0.868,0.0727,0.0347,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock']",1984-06-04
Bruce Springsteen,Streets of Philadelphia,,False,195800,0,0.728,-15.429,93.683,0.327,0.249,0.452,0.0875,0.0328,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock']",1973
The Emotions,Best of My Love,,False,220560,68,0.784,-6.865,115.443,0.447,0.713,0.97,0.0904,0.0339,"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group']",1977-06-10
Lou Reed,Walk On the Wild Side,,False,254173,76,0.575,-16.729,104.522,0.683,0.318,0.385,0.0934,0.109,"['art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave']",1972-12-01
Billy Joel,Piano Man,,False,339000,76,0.331,-6.483,177.734,0.605,0.55,0.429,0.192,0.0272,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock']",1973-11-07
Hot Chocolate,You Sexy Thing,,False,244920,72,0.791,-5.464,105.854,0.522,0.734,0.962,0.167,0.0629,"['classic uk pop', 'disco', 'mellow gold', 'motown', 'new wave pop']",1975
ZZ Top,La Grange - 2005 Remaster,,False,230480,76,0.545,-9.937,80.544,0.00249,0.64,0.606,0.196,0.224,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock']",1973-07-26
Boston,More Than a Feeling,,False,285133,79,0.377,-8.039,108.736,0.000894,0.682,0.288,0.0504,0.0299,"['album rock', 'art rock', 'classic rock', 'country rock', 'hard rock']",1976
Derek & The Dominos,Layla,,False,423840,75,0.404,-3.88,115.669,0.577,0.902,0.497,0.287,0.0665,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues']",1970-11-01
Kansas,Carry on Wayward Son,,False,322093,64,0.452,-5.712,126.739,0.00283,0.788,0.793,0.441,0.0326,"['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock']",2010
Kansas,Dust in the Wind,,False,206266,78,0.475,-10.687,93.503,0.367,0.322,0.387,0.11,0.0283,"['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock']",1977
Steve Miller Band,Jet Airliner,,False,215666,67,0.574,-11.5,122.956,0.0737,0.664,0.936,0.22,0.0346,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock']",1978-01-01
Steve Miller Band,The Joker,,False,217800,62,0.417,-13.487,165.451,0.454,0.339,0.719,0.135,0.0819,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock']",1978-01-01
Steve Miller Band,Fly Like An Eagle,,False,282693,68,0.561,-12.769,100.08,0.61,0.754,0.642,0.328,0.112,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock']",1976-01-01
Steve Miller Band,The Joker,,False,264503,76,0.596,-9.616,83.293,0.365,0.448,0.796,0.206,0.0396,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock']",1973-01-01
Fleetwood Mac,Go Your Own Way - 2004 Remaster,,False,223613,77,0.583,-5.12,135.448,0.0185,0.947,0.803,0.0679,0.0378,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",1977-02-04
Fleetwood Mac,Dreams - 2004 Remaster,,False,257800,89,0.828,-9.744,120.151,0.0644,0.492,0.789,0.128,0.0276,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",1977-02-04
Fleetwood Mac,The Chain - 2004 Remaster,,False,270213,82,0.545,-8.81,151.553,0.009,0.67,0.481,0.0451,0.0496,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",1977-02-04
Fleetwood Mac,Landslide,,False,199493,79,0.414,-22.32,159.375,0.883,0.161,0.423,0.117,0.0318,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",1975-07-11
KISS,I Was Made For Lovin' You,,False,271240,80,0.768,-6.215,128.373,0.214,0.852,0.867,0.0723,0.038,"['album rock', 'classic rock', 'glam rock', 'hard rock', 'metal']",1979-03-23
Free,All Right Now,,False,208933,52,0.75,-12.812,121.765,0.00872,0.506,0.78,0.123,0.304,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock']",2000-01-01
Dire Straits,Sultans Of Swing,,False,348400,81,0.733,-10.023,148.174,0.0614,0.794,0.931,0.33,0.0307,"['album rock', 'blues rock', 'classic rock', 'mellow gold', 'rock']",1978-10-07
Electric Light Orchestra,Don't Bring Me Down,,False,243373,72,0.638,-6.469,115.692,0.144,0.867,0.805,0.0846,0.0331,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock']",1979-05-31
Donny Hathaway,A Song for You,,False,325946,65,0.315,-13.156,88.045,0.822,0.22,0.0723,0.245,0.037,"['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul']",1971
Peter Gabriel,Solsbury Hill,,False,261560,71,0.678,-8.624,102.378,0.355,0.631,0.463,0.376,0.0301,"['album rock', 'art pop', 'art rock', 'classic rock', 'dance rock']",1977
Michael Jackson,Rock with You - Single Version,,False,220626,74,0.808,-12.521,114.031,0.179,0.535,0.848,0.158,0.0353,"['pop', 'r&b', 'soul']",1979-08-10
Michael Jackson,She's Out of My Life - Single Version,,False,218266,59,0.293,-23.92,130.959,0.962,0.0348,0.101,0.105,0.0414,"['pop', 'r&b', 'soul']",1979-08-10
Michael Jackson,Billie Jean,,False,293826,84,0.92,-3.051,117.046,0.0236,0.654,0.847,0.0359,0.0401,"['pop', 'r&b', 'soul']",1982-11-30
Michael Jackson,Thriller,,False,357493,62,0.776,-4.943,118.418,0.0913,0.857,0.799,0.918,0.0704,"['pop', 'r&b', 'soul']",2009
Michael Jackson,Somebody's Watching Me - Single Version,,False,237760,49,0.767,-4.128,124.092,0.0409,0.712,0.804,0.132,0.0324,"['pop', 'r&b', 'soul']",2017-09-27
Michael Jackson,Heal the World,,False,384306,70,0.545,-8.045,80.948,0.537,0.485,0.101,0.104,0.0485,"['pop', 'r&b', 'soul']",1991-11-13
Art Garfunkel,Bright Eyes,,False,238600,61,0.38,-15.603,112.51,0.745,0.21,0.207,0.0829,0.0319,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'soft rock']",1979-03-15
Lobo,I'd Love You to Want Me,,False,247640,67,0.431,-9.96,77.507,0.122,0.543,0.44,0.0598,0.0394,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk']",1972
"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),,False,237106,59,0.803,-9.303,95.771,0.576,0.488,0.624,0.0763,0.0803,['jazz funk'],1979
Tracy Chapman,Baby Can I Hold You,,False,193120,77,0.692,-10.533,74.375,0.0811,0.422,0.468,0.0848,0.0333,"['folk', 'lilith', 'pop rock', 'singer-songwriter', ""women's music""]",1988-04-05
U2,I Still Haven't Found What I'm Looking For - Remastered 2007,,False,277480,0,0.565,-9.43,100.891,0.0139,0.764,0.686,0.079,0.0351,"['irish rock', 'permanent wave', 'rock']",1987-03-10
U2,Beautiful Day,,False,248400,74,0.536,-6.492,136.258,0.0154,0.928,0.389,0.2,0.0589,"['irish rock', 'permanent wave', 'rock']",2000-01-01
Tina Turner,What's Love Got to Do with It,,False,226880,75,0.851,-11.631,97.84,0.219,0.406,0.792,0.0853,0.0661,"['disco', 'europop', 'new wave pop', 'soft rock']",1993
Huey Lewis & The News,The Power Of Love,,False,234333,77,0.768,-5.109,118.773,0.0964,0.829,0.962,0.097,0.0313,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold']",2006-01-01
Huey Lewis & The News,Stuck With You,,False,269573,65,0.704,-11.402,120.717,0.0873,0.544,0.628,0.041,0.026,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold']",1986-01-01
Huey Lewis & The News,Hip To Be Square,,False,245466,66,0.668,-11.089,140.873,0.0025,0.779,0.963,0.139,0.0325,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold']",1986-01-01
Barbra Streisand,Woman in Love,,False,231840,70,0.469,-16.311,169.735,0.248,0.278,0.331,0.133,0.028,"['adult standards', 'mellow gold', 'soft rock']",1980-09-23
Barbra Streisand,Guilty (feat. Barry Gibb),,False,264333,67,0.626,-15.656,150.875,0.231,0.425,0.952,0.114,0.0356,"['adult standards', 'mellow gold', 'soft rock']",1980-09-23
Bryan Adams,Summer Of '69,,False,216053,82,0.508,-6.205,139.131,0.0183,0.834,0.774,0.0732,0.0386,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock']",1984-11-05
Bryan Adams,When You're Gone,,False,204893,68,0.546,-6.344,125.495,0.000299,0.931,0.643,0.11,0.0341,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock']",1998-01-01
Bryan Adams,(Everything I Do) I Do It For You,,False,393640,77,0.533,-12.633,131.229,0.0805,0.36,0.299,0.0631,0.0282,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock']",1991-09-24
Glenn Frey,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",,False,227800,63,0.622,-6.369,149.706,0.0167,0.865,0.87,0.0692,0.0531,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock']",2018-04-27
Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),,False,291293,83,0.709,-8.824,118.818,0.207,0.824,0.867,0.0888,0.0453,"['dance pop', 'pop', 'urban contemporary']",1987-06-02
Whitney Houston,Where Do Broken Hearts Go,,False,277600,67,0.462,-12.173,61.876,0.635,0.385,0.244,0.0682,0.0291,"['dance pop', 'pop', 'urban contemporary']",1987-06-02
Whitney Houston,Saving All My Love for You,,False,238466,66,0.636,-14.567,99.304,0.593,0.264,0.264,0.275,0.0263,"['dance pop', 'pop', 'urban contemporary']",1985-02-14
Whitney Houston,How Will I Know,,False,275533,72,0.832,-12.697,119.49,0.201,0.544,0.928,0.632,0.0442,"['dance pop', 'pop', 'urban contemporary']",1985-02-14
Whitney Houston,I'm Every Woman,,False,285106,60,0.666,-8.312,119.541,0.0176,0.848,0.402,0.126,0.0529,"['dance pop', 'pop', 'urban contemporary']",1992-11-17
Whitney Houston,It's Not Right But It's Okay,,False,292400,0,0.805,-7.076,127.901,0.143,0.807,0.527,0.0729,0.0833,"['dance pop', 'pop', 'urban contemporary']",1998-11-17
Whitney Houston,When You Believe (with Mariah Carey) - from The Prince of Egypt,,False,272893,68,0.436,-9.62,125.313,0.557,0.39,0.119,0.12,0.0326,"['dance pop', 'pop', 'urban contemporary']",1998-11-17
Pet Shop Boys,It's a Sin - 2001 Remaster,,False,299306,66,0.538,-5.916,127.153,0.252,0.86,0.291,0.247,0.0435,"['art pop', 'dance pop', 'dance rock', 'europop', 'new romantic']",1987-09-07
Pet Shop Boys,Always on My Mind,,False,234906,71,0.533,-10.61,124.874,0.0116,0.783,0.726,0.186,0.0366,"['art pop', 'dance pop', 'dance rock', 'europop', 'new romantic']",1998-03-31
Pet Shop Boys,West End Girls - 2001 Remaster,,False,285733,63,0.651,-6.566,113.257,0.00737,0.949,0.61,0.286,0.0403,"['art pop', 'dance pop', 'dance rock', 'europop', 'new romantic']",1986-03-24
Lisa Stansfield,All Around the World - Remastered,,False,265760,65,0.671,-4.598,101.201,0.573,0.914,0.806,0.0856,0.107,"['british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock']",1989
Bronski Beat,Smalltown Boy,,False,302413,73,0.685,-10.616,134.546,0.288,0.584,0.939,0.124,0.0276,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop']",1984-10-15
Soul II Soul,Back To Life,,False,228266,64,0.817,-11.659,100.978,0.0525,0.485,0.672,0.0391,0.143,"['british soul', 'funk', 'hip house', 'post-disco', 'quiet storm']",1989-01-01
Phil Collins,A Groovy Kind of Love,,False,210733,65,0.452,-9.632,144.125,0.235,0.306,0.182,0.0989,0.0274,"['mellow gold', 'rock drums', 'soft rock']",2004-09-14
Phil Collins,Another Day in Paradise - 2016 Remaster,,False,322133,75,0.78,-7.32,101.967,0.736,0.565,0.365,0.063,0.0306,"['mellow gold', 'rock drums', 'soft rock']",1989-11-20
Phil Collins,In The Air Tonight - 2015 Remastered,,False,336453,78,0.446,-13.945,189.507,0.551,0.239,0.298,0.0697,0.0316,"['mellow gold', 'rock drums', 'soft rock']",1981-01-01
Phil Collins,You Can't Hurry Love - 2016 Remaster,,False,175746,77,0.62,-4.593,97.527,0.0261,0.936,0.763,0.0679,0.0308,"['mellow gold', 'rock drums', 'soft rock']",1982-11-05
Phil Collins,Sussudio - 2016 Remaster,,False,263106,67,0.714,-5.195,121.232,0.0529,0.935,0.725,0.0515,0.0849,"['mellow gold', 'rock drums', 'soft rock']",1985-01-25
Cameo,Word Up,,False,260000,65,0.878,-13.105,116.222,0.0421,0.84,0.882,0.053,0.064,"['disco', 'electro', 'funk', 'motown', 'new jack swing']",1986-01-01
Kim Wilde,You Keep Me Hangin On,,False,255220,63,0.686,-12.154,123.44,0.0806,0.682,0.708,0.14,0.033,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop']",1986
Lionel Richie,All Night Long (All Night) - Single Version,,False,258666,72,0.748,-12.044,108.831,0.15,0.603,0.827,0.0269,0.043,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm']",1992-01-01
Lionel Richie,Endless Love,,False,266800,72,0.483,-11.809,93.47,0.866,0.268,0.182,0.145,0.0257,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm']",1992-01-01
Lionel Richie,Endless Love,,False,266800,72,0.483,-11.809,93.47,0.866,0.268,0.182,0.145,0.0257,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm']",1992-01-01
Lionel Richie,Stuck On You,,False,192066,72,0.509,-16.063,131.783,0.621,0.317,0.247,0.0878,0.0305,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm']",1983-01-01
Lionel Richie,Hello,,False,246933,69,0.424,-15.053,61.648,0.646,0.222,0.0606,0.148,0.0391,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm']",1983-01-01
Lionel Richie,Dancing On The Ceiling,,False,270720,69,0.698,-8.642,133.197,0.12,0.774,0.731,0.394,0.048,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm']",1986
Lionel Richie,"Say You, Say Me",,False,241066,72,0.636,-11.113,128.068,0.355,0.405,0.257,0.0804,0.0287,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm']",1986
Laura Branigan,Gloria,,False,289853,62,0.776,-6.807,131.343,0.107,0.743,0.84,0.149,0.0289,"['dance rock', 'europop', 'new romantic', 'new wave pop', 'soft rock']",1982-03-10
The Pointer Sisters,Jump (Original Mix),,False,262560,66,0.846,-7.909,134.454,0.0867,0.826,0.813,0.12,0.098,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group']",1983-04-01
The Pointer Sisters,I'm So Excited,,False,230640,73,0.59,-5.832,184.348,0.0962,0.868,0.798,0.442,0.048,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group']",1982-02-01
Culture Club,Karma Chameleon - Remastered,,False,252773,74,0.668,-7.182,92.049,0.225,0.73,0.894,0.188,0.0366,"['dance rock', 'disco', 'europop', 'new romantic', 'new wave']",1983-10-01
The Communards,Don't Leave Me This Way (with Sarah Jane Morris),,False,271066,68,0.64,-5.597,131.997,0.135,0.926,0.901,0.134,0.0322,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop']",1986-01-01
Ultravox,Dancing with Tears in My Eyes - Single Version / 2009 Remaster,,False,249493,58,0.592,-6.9,144.262,0.0856,0.916,0.886,0.161,0.0482,"['art rock', 'classic uk pop', 'dance rock', 'new romantic', 'new wave']",1984-06-09
Bonnie Tyler,Total Eclipse of the Heart,,False,269560,0,0.433,-11.344,130.2,0.194,0.559,0.178,0.0732,0.0636,"['europop', 'new wave pop', 'soft rock']",1995
Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",,False,348333,73,0.615,-15.29,150.057,0.0243,0.683,0.896,0.0491,0.04,"['europop', 'new wave pop', 'soft rock']",1986-05-05
Philip Bailey,Easy Lover,,False,305866,68,0.74,-5.082,128.871,0.105,0.923,0.93,0.0825,0.0369,['yacht rock'],1984-10-01
Limahl,Never Ending Story,,False,212173,65,0.599,-13.971,122.312,0.359,0.622,0.851,0.114,0.0296,"['new romantic', 'new wave pop', 'synthpop']",2009-09-25
Jan Hammer,"Crockett's Theme - From ""Miami Vice II"" Soundtrack",,False,214933,61,0.408,-16.604,191.364,0.424,0.385,0.399,0.101,0.0317,['jazz fusion'],1991-05-27
George Michael,Faith - Remastered,,False,193200,59,0.887,-11.994,95.846,0.0094,0.48,0.607,0.0662,0.117,"['new wave pop', 'soft rock']",1987-10-30
George Michael,Careless Whisper,,False,300106,80,0.574,-8.815,153.119,0.128,0.629,0.786,0.271,0.0363,"['new wave pop', 'soft rock']",1998-11-09
George Michael,Don't Let the Sun Go Down on Me,,False,346960,59,0.432,-8.096,136.465,0.501,0.551,0.253,0.472,0.0289,"['new wave pop', 'soft rock']",1998-11-09
George Michael,"Fastlove, Pt. 1",,False,324666,65,0.735,-7.522,104.444,0.052,0.64,0.551,0.345,0.072,"['new wave pop', 'soft rock']",1996-05-13
George Michael,Freedom! '90 - Remastered,,False,390861,71,0.677,-10.856,91.691,0.225,0.852,0.93,0.0595,0.045,"['new wave pop', 'soft rock']",2017-10-20
George Michael,Father Figure - Remastered,,False,336666,66,0.689,-13.288,101.988,0.163,0.333,0.284,0.0853,0.0262,"['new wave pop', 'soft rock']",1987-10-30
Wham!,Club Tropicana,,False,265600,68,0.658,-9.247,117.276,0.0291,0.714,0.806,0.651,0.0521,"['dance pop', 'new wave pop']",1983-07-09
Wham!,Wake Me Up Before You Go-Go,,False,231333,80,0.62,-11.893,81.548,0.271,0.573,0.897,0.0607,0.0423,"['dance pop', 'new wave pop']",1984-10-23
Wham!,Everything She Wants,,False,302693,67,0.9,-15.557,115.091,0.321,0.459,0.962,0.165,0.0366,"['dance pop', 'new wave pop']",1984-10-23
Paula Abdul,Straight Up,,False,251466,63,0.769,-8.252,95.862,0.267,0.826,0.762,0.0638,0.0624,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'soft rock']",1988-01-01
Paul Young,Every Time You Go Away - Radio Edit,,False,267000,72,0.572,-8.959,164.252,0.187,0.721,0.844,0.216,0.0402,"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'disco']",1991-09-07
Genesis,That's All - Remastered 2007,,False,266173,62,0.579,-8.704,175.181,0.253,0.669,0.798,0.0911,0.0326,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock']",1983-10-03
Genesis,Land Of Confusion - Remastered 2007,,False,286320,64,0.619,-6.787,115.164,0.0173,0.939,0.677,0.327,0.0397,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock']",1986-06-09
Genesis,Invisible Touch - Remastered 2007,,False,210133,68,0.623,-5.731,131.037,0.202,0.94,0.837,0.0472,0.0365,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock']",1986-06-09
Genesis,I Can't Dance - Remastered 2007,,False,241360,65,0.916,-9.733,107.564,0.432,0.523,0.88,0.0488,0.0521,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock']",1991-11-11
The Human League,Together In Electric Dreams,,False,233493,58,0.697,-11.746,129.96,0.18,0.611,0.808,0.0876,0.0258,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop']",1988
Harold Faltermeyer,Axel F,,False,180866,60,0.799,-17.105,117.285,0.016,0.491,0.57,0.094,0.0891,"['german soundtrack', 'synthpop']",1988-01-01
