artist,name,username,explicit,duration,popularity,danceability,loudness,tempo,acousticness,energy,valence,liveness,speechiness,genres,date
The Notorious B.I.G.,Fuck You Tonight (feat. R. Kelly) - 2007 Remaster,Adelante4,True,344333,40,0.504,-5.871,178.458,0.243,0.575,0.724,0.0564,0.251,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2007-03-05
The Notorious B.I.G.,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2007 Remaster",Adelante4,True,286200,46,0.807,-5.017,106.356,0.103,0.726,0.713,0.297,0.184,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2007-03-05
The Notorious B.I.G.,Spit Your Game (feat. Twista & Bone Thugs-n-Harmony) - 2005 Remaster,Adelante4,True,249880,55,0.504,-5.652,160.737,0.101,0.779,0.498,0.366,0.367,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2005-12-09
The Notorious B.I.G.,Spit Your Game (feat. Twista & Bone Thugs-n-Harmony) - 2005 Remaster,Adelante4,True,249880,55,0.504,-5.652,160.737,0.101,0.779,0.498,0.366,0.367,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2005-12-09
Mobb Deep,Survival of the Fittest,Adelante4,True,224533,70,0.813,-5.077,94.828,0.125,0.703,0.241,0.237,0.268,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop']",1995-04-25
Mobb Deep,"Shook Ones, Pt. II",Adelante4,True,325506,75,0.763,-6.472,93.857,0.0146,0.786,0.504,0.0817,0.229,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop']",1995-04-25
Mobb Deep,Give Up the Goods (Just Step) (feat. Big Noyd),Adelante4,True,243133,57,0.782,-6.399,94.631,0.0568,0.597,0.528,0.582,0.335,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop']",1995-04-25
Mobb Deep,Hell on Earth (Front Lines),Adelante4,True,274093,67,0.875,-3.641,92.039,0.275,0.658,0.661,0.122,0.359,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop']",1996-11-19
Mobb Deep,Drop A Gem On 'Em,Adelante4,True,257506,48,0.86,-2.975,94.994,0.00748,0.85,0.65,0.264,0.18,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop']",1996-11-19
Mobb Deep,Daydreamin',Adelante4,True,187840,26,0.439,-3.696,79.504,0.0279,0.912,0.54,0.212,0.536,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop']",2006-05-02
Mobb Deep,Thug Muzik,Adelante4,True,274906,41,0.717,-9.654,88.33,0.112,0.668,0.6,0.212,0.339,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop']",1999-08-17
Mobb Deep,Quiet Storm,Adelante4,True,265493,62,0.79,-9.221,96.978,0.366,0.728,0.403,0.112,0.391,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop']",1999-08-17
Mobb Deep,Where Ya Heart At,Adelante4,True,267733,40,0.823,-7.093,93.922,0.253,0.62,0.479,0.0507,0.23,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop']",1999-08-17
Nas,Nas Is Like,Adelante4,True,237026,65,0.634,-5.058,94.0,0.00602,0.845,0.929,0.0598,0.352,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",1999-04-06
Nas,Life Is What You Make It (feat. DMX),Adelante4,True,244733,41,0.875,-8.61,92.046,0.000522,0.645,0.559,0.0836,0.28,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",1999-04-06
Nas,Ether,Adelante4,True,277706,56,0.573,-5.586,76.352,0.0401,0.831,0.766,0.0909,0.433,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",2001
Nas,Smokin',Adelante4,True,227800,40,0.909,-6.272,96.811,0.157,0.641,0.5,0.0816,0.313,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",2001
Nas,One Mic,Adelante4,True,268666,52,0.783,-5.742,91.672,0.0574,0.608,0.429,0.102,0.361,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",2001
Nas,Made You Look,Adelante4,True,203000,53,0.658,-5.105,95.439,0.172,0.936,0.711,0.321,0.3,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",2002-12-13
Nas,The Message,Adelante4,True,234093,66,0.614,-7.178,178.422,0.00776,0.543,0.485,0.383,0.374,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",1996-07-02
Nas,Represent,Adelante4,True,252600,58,0.702,-4.964,92.362,0.02,0.832,0.619,0.189,0.318,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",1994-04-19
Nas,The World Is Yours,Adelante4,True,290573,60,0.678,-6.186,87.374,0.274,0.794,0.54,0.124,0.14,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",1994
Nas,N.Y. State of Mind,Adelante4,True,293973,67,0.665,-4.682,84.099,0.0394,0.91,0.887,0.227,0.223,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",1994
Cypress Hill,Tequila Sunrise (feat. Barron Ricks),Adelante4,True,257746,63,0.547,-8.772,192.733,0.0123,0.63,0.555,0.14,0.493,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2014-10-10
Cypress Hill,Hits from the Bong,Adelante4,True,161440,55,0.799,-7.752,92.183,0.0061,0.756,0.498,0.172,0.187,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2014-10-10
Cypress Hill,How I Could Just Kill a Man,Adelante4,True,252240,0,0.769,-13.326,101.884,0.000722,0.675,0.803,0.0904,0.0724,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1991-08-13
Cypress Hill,Insane in the Brain,Adelante4,True,208266,71,0.897,-10.489,102.305,0.0297,0.612,0.767,0.0894,0.211,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1993-07-20
Cypress Hill,I Wanna Get High,Adelante4,True,174600,58,0.734,-14.826,81.936,0.0773,0.525,0.332,0.0734,0.27,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1993-07-20
BONES,LooseScrew,Adelante4,True,174374,65,0.379,-11.445,99.93,0.317,0.43,0.0586,0.0861,0.0509,"['dark trap', 'emo rap', 'underground hip hop']",2019-02-11
BONES,BlastZone (ЗонаПоражения),Adelante4,True,106250,0,0.846,-7.82,125.975,0.0129,0.616,0.133,0.101,0.0669,"['dark trap', 'emo rap', 'underground hip hop']",2018-01-03
Shahmen,Mangroves,Adelante4,False,278974,56,0.719,-12.287,85.99,0.0415,0.538,0.275,0.0825,0.237,['spiritual hip hop'],2019-10-31
2Pac,All Eyez On Me,Adelante4,True,307773,37,0.873,-5.948,93.281,0.03,0.719,0.858,0.333,0.248,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",1996-02-13
2Pac,Ambitionz Az A Ridah,Adelante4,True,278386,8,0.801,-6.554,87.279,0.00253,0.908,0.805,0.0698,0.221,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",1996-02-13
Wu-Tang Clan,C.R.E.A.M.,Adelante4,True,252186,74,0.479,-10.551,180.985,0.57,0.549,0.576,0.127,0.373,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1993-11-09
House Of Pain,Jump Around,Adelante4,False,214946,75,0.854,-6.32,106.894,0.0113,0.71,0.818,0.166,0.0793,"['gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",1994-07-21
Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),Adelante4,False,286693,62,0.761,-10.889,101.787,0.141,0.683,0.671,0.342,0.164,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",1992-05-26
Public Enemy,Rebel Without A Pause,Adelante4,False,302800,51,0.755,-13.906,99.771,0.0127,0.692,0.651,0.69,0.346,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop']",1988-06-28
Lil Wayne,A Milli,Adelante4,True,221840,71,0.674,-8.636,151.486,0.0387,0.695,0.773,0.194,0.278,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",2008-06-10
Terror Squad,Lean Back,Adelante4,True,247426,65,0.783,-3.344,95.321,0.11,0.916,0.695,0.0746,0.415,"['bronx hip hop', 'hardcore hip hop']",2004-01-01
King Lil G,Roll with a Strap,Adelante4,False,207413,0,0.859,-7.89,94.198,0.256,0.544,0.536,0.0722,0.324,"['chicano rap', 'gangster rap', 'latin hip hop', 'west coast rap']",2012-05-05
King Lil G,No Face No Ca$e,Adelante4,True,161683,57,0.788,-8.257,98.033,0.000563,0.523,0.264,0.178,0.0928,"['chicano rap', 'gangster rap', 'latin hip hop', 'west coast rap']",2019-07-26
Warren G,Regulate,Adelante4,True,248866,75,0.849,-12.999,95.265,0.304,0.521,0.763,0.115,0.216,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap']",1994-06-07
Westside Connection,Gangsta Nation,Adelante4,True,293053,67,0.843,-3.249,95.05,0.127,0.7,0.675,0.876,0.26,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2003-12-09
Westside Connection,Call 9-1-1,Adelante4,True,223760,50,0.751,-3.54,77.91,0.109,0.884,0.816,0.157,0.291,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",2003-12-09
Westside Connection,Bow Down,Adelante4,True,206826,59,0.897,-11.01,92.928,0.0208,0.458,0.513,0.419,0.279,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1996-10-22
A-Trak,Ray Ban Vision,Adelante4,True,215786,1,0.75,-4.668,162.166,0.0216,0.856,0.777,0.105,0.0624,"['canadian electronic', 'edm', 'electro house', 'turntablism']",2012-03-13
Ludacris,Area Codes,Adelante4,True,303026,62,0.86,-7.203,100.934,0.399,0.688,0.622,0.67,0.434,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap']",2001-01-01
Blackstreet,No Diggity,Adelante4,False,304600,76,0.867,-4.674,88.634,0.303,0.646,0.67,0.279,0.288,"['boy band', 'dance pop', 'hip hop', 'hip pop', 'neo soul']",1996-09-09
Craig Mack,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Adelante4,True,302013,58,0.52,-5.3,177.371,0.272,0.847,0.799,0.325,0.427,"['gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1994
Mos Def,Ms. Fat Booty,Adelante4,True,223546,70,0.782,-4.827,90.438,0.148,0.589,0.869,0.164,0.189,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop']",1999-10-12
Abdi Behravanfar & Mud Band,Atop The Mountains,Adelante4,False,319960,0,0.564,-10.231,126.153,0.18,0.493,0.701,0.0979,0.0374,[],2013-06-10
Abdi Behravanfar & Mud Band,Spring,Adelante4,False,259066,3,0.53,-9.46,139.219,0.616,0.318,0.211,0.1,0.0358,[],2013-06-10
Mohsen Namjoo,Halogen of Expectation,Adelante4,False,190106,6,0.295,-17.122,166.086,0.863,0.232,0.174,0.14,0.053,"['persian alternative', 'persian pop', 'persian rock']",2018-03-26
Mohsen Namjoo,Div O Fereshteh,Adelante4,False,320333,26,0.422,-7.947,180.071,0.457,0.547,0.478,0.0998,0.0411,"['persian alternative', 'persian pop', 'persian rock']",2020-03-04
Mohsen Namjoo,Zolf 2 (Arranged by Willem van Merwijk) - Live,Adelante4,False,520946,22,0.241,-16.753,180.505,0.93,0.33,0.292,0.874,0.214,"['persian alternative', 'persian pop', 'persian rock']",2017-06-22
Mohsen Namjoo,Daf (Arranged by Kayavash Nourai) - Live,Adelante4,False,271693,15,0.516,-11.129,87.585,0.784,0.691,0.434,0.894,0.418,"['persian alternative', 'persian pop', 'persian rock']",2017-06-22
Mohsen Namjoo,Hamash Delam Migire (Live),Adelante4,False,264857,23,0.448,-4.883,158.156,0.801,0.75,0.67,0.462,0.0782,"['persian alternative', 'persian pop', 'persian rock']",2017-10-31
Mohsen Namjoo,Alaki (Live),Adelante4,False,596734,22,0.527,-10.08,88.056,0.874,0.472,0.393,0.685,0.147,"['persian alternative', 'persian pop', 'persian rock']",2017-10-31
Mohsen Namjoo,Baghali - Single,Adelante4,False,423812,0,0.447,-11.175,112.351,0.893,0.202,0.255,0.142,0.0459,"['persian alternative', 'persian pop', 'persian rock']",2011-01-21
Mohsen Namjoo,Dela Didi,Adelante4,False,423001,24,0.433,-13.451,181.777,0.917,0.145,0.141,0.0837,0.0398,"['persian alternative', 'persian pop', 'persian rock']",2005-11-01
Mohsen Namjoo,Hin Kajo Rast,Adelante4,False,344559,13,0.553,-13.368,152.292,0.857,0.232,0.146,0.0959,0.0367,"['persian alternative', 'persian pop', 'persian rock']",2005-11-01
Mohsen Namjoo,Aghayede Neo Kanti,Adelante4,False,334449,16,0.412,-12.801,174.216,0.848,0.288,0.285,0.314,0.0351,"['persian alternative', 'persian pop', 'persian rock']",2005-11-01
Mohsen Namjoo,Bengar Be Jahan,Adelante4,False,311903,24,0.578,-17.37,165.005,0.932,0.085,0.361,0.0987,0.0341,"['persian alternative', 'persian pop', 'persian rock']",2005-11-01
Mohsen Namjoo,Shiveye Nooshin Laban,Adelante4,False,329408,23,0.606,-11.847,83.003,0.873,0.283,0.475,0.0462,0.0288,"['persian alternative', 'persian pop', 'persian rock']",2005-11-01
Mohsen Namjoo,Dar Mian Jahan,Adelante4,False,343000,1,0.682,-7.849,140.087,0.653,0.562,0.241,0.215,0.0854,"['persian alternative', 'persian pop', 'persian rock']",2007-10-10
Mohsen Namjoo,Jorah-Baz,Adelante4,False,315973,0,0.718,-5.81,104.063,0.447,0.549,0.652,0.122,0.0426,"['persian alternative', 'persian pop', 'persian rock']",2007-10-10
Mohsen Namjoo,Del Miravad,Adelante4,False,280493,2,0.636,-8.507,169.94,0.716,0.688,0.292,0.277,0.067,"['persian alternative', 'persian pop', 'persian rock']",2007-10-10
Mohsen Namjoo,Tarsam Ke ....,Adelante4,False,213413,2,0.65,-5.74,120.102,0.345,0.758,0.599,0.11,0.0558,"['persian alternative', 'persian pop', 'persian rock']",2007-10-10
Mohsen Namjoo,Talkhi Nakonad,Adelante4,False,307680,1,0.53,-8.31,81.11,0.419,0.83,0.362,0.26,0.143,"['persian alternative', 'persian pop', 'persian rock']",2007-10-10
Mohsen Namjoo,Ro Sar Beneh,Adelante4,False,325760,3,0.741,-7.387,139.942,0.828,0.389,0.512,0.181,0.0561,"['persian alternative', 'persian pop', 'persian rock']",2007-10-10
Mohsen Namjoo,Toranj,Atenachi,False,391173,15,0.541,-5.608,158.558,0.302,0.633,0.548,0.0962,0.0389,"['persian alternative', 'persian pop', 'persian rock']",2007-10-10
Mohsen Namjoo,Sim E Band,Adelante4,False,348579,11,0.502,-8.433,153.446,0.83,0.362,0.269,0.0619,0.0563,"['persian alternative', 'persian pop', 'persian rock']",2008-01-01
Mohsen Namjoo,Jabr,Adelante4,False,365297,26,0.634,-6.367,126.874,0.414,0.724,0.453,0.0882,0.0498,"['persian alternative', 'persian pop', 'persian rock']",2008-01-01
Mohsen Namjoo,Ey Kash,Adelante4,False,425039,20,0.338,-7.941,136.947,0.168,0.731,0.424,0.183,0.132,"['persian alternative', 'persian pop', 'persian rock']",2008-01-01
Mohsen Namjoo,Biaban,Adelante4,False,313548,12,0.468,-9.043,99.841,0.0677,0.611,0.451,0.104,0.0973,"['persian alternative', 'persian pop', 'persian rock']",2008-01-01
Mohsen Namjoo,Zan Yar,Adelante4,False,784906,0,0.505,-14.108,150.815,0.199,0.454,0.485,0.147,0.0682,"['persian alternative', 'persian pop', 'persian rock']",2012-10-04
Mohsen Namjoo,Khat Bekesh,Adelante4,False,827360,0,0.49,-13.906,111.129,0.859,0.208,0.107,0.687,0.0504,"['persian alternative', 'persian pop', 'persian rock']",2012-10-04
Mohsen Namjoo,Bigah Shod,Adelante4,False,689253,0,0.424,-15.916,147.858,0.807,0.294,0.155,0.752,0.0513,"['persian alternative', 'persian pop', 'persian rock']",2012-10-04
Mohsen Namjoo,Biyaid,Adelante4,False,558373,0,0.464,-12.023,151.187,0.764,0.563,0.405,0.13,0.228,"['persian alternative', 'persian pop', 'persian rock']",2012-10-04
King Raam,Amnesia,Adelante4,False,201984,15,0.552,-6.32,136.969,0.137,0.713,0.468,0.112,0.0417,"['classic persian pop', 'persian alternative', 'persian rock']",2017-05-17
King Raam,Never Reaching,Adelante4,False,278443,11,0.475,-7.234,109.446,0.399,0.541,0.107,0.111,0.0301,"['classic persian pop', 'persian alternative', 'persian rock']",2017-05-17
King Raam,Lazy Bee (Zanboore Tanbal) [feat. Shara],Adelante4,False,232501,24,0.248,-8.733,82.72,0.28,0.506,0.625,0.206,0.0269,"['classic persian pop', 'persian alternative', 'persian rock']",2011-11-22
King Raam,Where Does the Love Go,Adelante4,False,272000,0,0.439,-10.986,121.142,0.985,0.271,0.144,0.137,0.0319,"['classic persian pop', 'persian alternative', 'persian rock']",2013-03-18
Bomrani,Leaving and Passing By,Adelante4,False,259919,37,0.615,-9.668,109.932,0.48,0.317,0.388,0.153,0.027,['persian alternative'],2017-01-03
Bomrani,Pepperoni,Adelante4,False,268905,29,0.772,-6.979,120.053,0.667,0.543,0.634,0.0722,0.0352,['persian alternative'],2017-01-03
Comment Band,"Rafte Az Dast, Pt. 1",Adelante4,False,215013,0,0.482,-8.259,160.029,0.0193,0.913,0.578,0.0752,0.0467,"['persian alternative', 'persian rock']",2014-05-05
Kaveh Yaghmaei,Mibinamet Hanoozam,Adelante4,False,238026,23,0.642,-7.673,81.024,0.327,0.61,0.393,0.234,0.0284,"['classic persian pop', 'persian alternative', 'persian pop', 'persian rock']",2008-07-08
Kaveh Yaghmaei,Jadeh,Adelante4,False,305640,25,0.379,-5.521,117.993,0.51,0.855,0.421,0.214,0.0531,"['classic persian pop', 'persian alternative', 'persian pop', 'persian rock']",2008-07-08
Kaveh Yaghmaei,Manshour,Adelante4,False,328711,19,0.534,-4.523,139.95,0.00524,0.935,0.422,0.423,0.059,"['classic persian pop', 'persian alternative', 'persian pop', 'persian rock']",2016-08-02
O-Hum,Darvish,Adelante4,False,217312,15,0.491,-7.454,106.578,0.00228,0.9,0.654,0.327,0.0341,"['persian alternative', 'persian rock']",1999
O-Hum,Mosalmanan! Mara Vaghti Deli Bood,Adelante4,False,295131,15,0.685,-6.961,127.006,0.329,0.83,0.854,0.0769,0.0483,"['persian alternative', 'persian rock']",2014-03-09
127,Khosro-e Khooban,Adelante4,False,217826,18,0.762,-6.265,127.006,0.241,0.656,0.846,0.182,0.049,"['gypsy punk', 'persian alternative', 'persian rock']",2008-01-01
127,Ostekhoon,Adelante4,False,192266,19,0.617,-7.899,143.036,0.45,0.73,0.738,0.119,0.0447,"['gypsy punk', 'persian alternative', 'persian rock']",2008-01-01
The Ways,Khab Bazi,Adelante4,False,251036,22,0.546,-8.972,97.96,0.0623,0.717,0.572,0.178,0.0241,"['persian alternative', 'persian rock']",2013-10-18
The Ways,Otaghe Abi,Adelante4,False,156786,34,0.609,-7.498,74.981,0.282,0.675,0.431,0.228,0.0299,"['persian alternative', 'persian rock']",2013-10-18
Ebrahim Monsefi,The Whale/ Nahang - Live,Adelante4,False,134440,23,0.646,-13.003,97.092,0.984,0.136,0.735,0.135,0.08,['persian alternative'],2004
Mahmood Schricker,Marjaneh (feat. Mohsen Namjoo),Adelante4,False,224993,13,0.674,-12.245,117.94,0.509,0.629,0.513,0.0786,0.105,"['persian alternative', 'persian electronic']",2013-08-01
Circo Cafe,Khabe Khoob,Adelante4,False,234069,16,0.686,-6.523,125.822,0.679,0.728,0.703,0.111,0.136,['persian alternative'],2016-09-16
Shahin Najafi,Fou,Adelante4,False,204251,46,0.683,-11.638,132.984,0.622,0.523,0.405,0.108,0.0406,"['classic persian pop', 'conscious hip hop', 'persian alternative', 'persian pop', 'persian rock']",2017-02-17
B-Band,Yechizi Bede Be Man,Adelante4,False,270493,15,0.658,-6.948,145.922,0.186,0.621,0.475,0.124,0.0457,"['persian alternative', 'persian rock']",2012-06-01
Ballgard,Tanhaa Mippari,Adelante4,False,218536,16,0.786,-7.811,118.023,0.0139,0.614,0.92,0.106,0.045,"['persian alternative', 'persian rock']",2011-12-01
Hossein Alizadeh,Yar,Adelante4,False,415346,2,0.235,-6.217,80.847,0.742,0.778,0.176,0.127,0.134,"['arab folk', 'persian neo-traditional', 'persian traditional', 'tar']",2015-10-30
Hafez Nazeri,Existence: Life,Adelante4,False,530920,36,0.308,-11.577,91.106,0.891,0.238,0.0386,0.113,0.0413,"['oriental classical', 'persian neo-traditional']",2014-03-07
Shahram Nazeri,Voice Of Endearment,Adelante4,False,472266,1,0.383,-10.219,83.811,0.875,0.325,0.506,0.0717,0.0303,"['classic persian pop', 'persian traditional']",2001
Shahram Nazeri,Sheyda Shodam - Live,Adelante4,False,456311,23,0.346,-15.347,107.905,0.937,0.193,0.191,0.692,0.045,"['classic persian pop', 'persian traditional']",2012-02-01
Shahram Nazeri,Varan - Live,Adelante4,False,434542,24,0.193,-16.052,93.136,0.775,0.283,0.229,0.707,0.0487,"['classic persian pop', 'persian traditional']",2012-02-01
Shahram Nazeri,Shirin - Live,Adelante4,False,227881,28,0.4,-14.001,138.001,0.656,0.554,0.817,0.578,0.382,"['classic persian pop', 'persian traditional']",2012-02-01
Shahram Nazeri,Atashi Dar Neyestan,Adelante4,False,712706,8,0.557,-16.063,128.8,0.904,0.206,0.241,0.131,0.154,"['classic persian pop', 'persian traditional']",2009-04-11
Shahram Nazeri,Andak Andak,Adelante4,False,263000,23,0.696,-8.532,106.36,0.876,0.524,0.504,0.334,0.0507,"['classic persian pop', 'persian traditional']",1985-01-08
Homayoun Shajarian,Banoo,Adelante4,False,278587,10,0.441,-10.418,83.468,0.987,0.138,0.365,0.104,0.0356,"['persian rock', 'persian traditional']",2017-10-30
Homayoun Shajarian,Bi to Besar Nemishavad,Adelante4,False,398942,23,0.376,-17.958,100.745,0.933,0.264,0.341,0.659,0.122,"['persian rock', 'persian traditional']",2018-08-18
Homayoun Shajarian,Avaze Faryad,Adelante4,False,648933,17,0.407,-15.626,119.368,0.888,0.298,0.288,0.211,0.0502,"['persian rock', 'persian traditional']",2018-08-18
Homayoun Shajarian,Faryad,Adelante4,False,694308,20,0.411,-14.253,145.587,0.914,0.195,0.326,0.154,0.0389,"['persian rock', 'persian traditional']",2018-08-18
Homayoun Shajarian,Negara,Adelante4,False,230086,12,0.308,-13.926,173.028,0.954,0.204,0.24,0.0956,0.0737,"['persian rock', 'persian traditional']",2018-08-18
Mohammad Esfahani,Maro ey doost,Adelante4,False,484906,24,0.495,-7.801,180.064,0.88,0.455,0.384,0.0829,0.0549,"['classic persian pop', 'persian pop', 'persian traditional']",2010-12-05
Ahmad Shamlu,Asrâre Azal Râ Na to Dâni O Na Man (feat. Fereydun Shahbazian),Adelante4,False,64959,13,0.375,-27.873,85.803,0.806,0.0327,0.385,0.139,0.0371,"['classic persian pop', 'persian traditional']",1988-11-22
Alireza Ghorbani,Harighe Khazan,Adelante4,False,327786,11,0.153,-6.161,64.347,0.886,0.328,0.0846,0.284,0.0361,[],2012-04-01
Alireza Ghorbani,Arghavan,Adelante4,False,304813,31,0.195,-8.208,129.423,0.833,0.27,0.106,0.103,0.0374,[],2012-04-01
Alireza Ghorbani,Man Ashegh-E Chashmat Shodam (Madar-E Sefr Daraje),Adelante4,False,228181,25,0.32,-5.84,99.106,0.919,0.414,0.179,0.109,0.0283,[],2015-12-19
Alireza Ghorbani,Foroogh,Adelante4,False,402143,0,0.246,-9.29,91.926,0.913,0.28,0.0669,0.0621,0.036,[],2017-02-12
Sohrab Pournazeri,Hear Ye (Ahay Khabardar),Adelante4,False,263906,35,0.564,-8.699,75.892,0.978,0.226,0.324,0.0929,0.0338,['persian neo-traditional'],2017-04-10
Minus1,Damn Feeling,Adelante4,False,238360,9,0.456,-4.674,145.96,0.00217,0.91,0.478,0.0763,0.0385,['persian rock'],2010-09-01
Kilometre23,Shayad,Adelante4,False,256333,5,0.525,-9.968,135.022,0.822,0.358,0.0996,0.103,0.0288,"['persian alternative', 'persian rock']",2011-06-01
Sohrab Mj,Az Masraf Be Tolid,Adelante4,True,224809,25,0.797,-5.816,110.035,0.267,0.849,0.809,0.101,0.0846,"['persian hip hop', 'persian pop']",2012-05-07
Sohrab Mj,Az Masraf Be Tolid,Atenachi,True,224809,25,0.797,-5.816,110.035,0.267,0.849,0.809,0.101,0.0846,"['persian hip hop', 'persian pop']",2012-05-07
Quf,Khiaboonia,Adelante4,False,233749,8,0.785,-5.683,99.994,0.159,0.685,0.48,0.0881,0.155,['persian hip hop'],2008-01-01
Quf,Khiaboonia,Atenachi,False,233749,8,0.785,-5.683,99.994,0.159,0.685,0.48,0.0881,0.155,['persian hip hop'],2008-01-01
Quf,Marjan (Feat. Reveal),Adelante4,False,319738,22,0.596,-5.036,124.044,0.048,0.778,0.541,0.0801,0.165,['persian hip hop'],2011-09-29
Quf,Khavar Miane (Feat. Lowkey),Adelante4,False,216920,9,0.536,-5.352,95.04,0.0979,0.778,0.426,0.297,0.316,['persian hip hop'],2011-09-29
Quf,Marjan (Feat. Reveal),Atenachi,False,319738,22,0.596,-5.036,124.044,0.048,0.778,0.541,0.0801,0.165,['persian hip hop'],2011-09-29
Quf,Khafe,Atenachi,False,257704,21,0.619,-4.897,121.984,0.515,0.846,0.55,0.105,0.221,['persian hip hop'],2016-11-02
Quf,Fohsh,Atenachi,False,243456,18,0.703,-5.13,140.033,0.281,0.85,0.726,0.0966,0.232,['persian hip hop'],2016-05-30
Rez,Farr E Izadi,Adelante4,False,201156,18,0.726,-3.197,86.538,0.224,0.824,0.349,0.076,0.352,[],2020-03-18
Rez,Farr E Izadi,Atenachi,False,201156,18,0.726,-3.197,86.538,0.224,0.824,0.349,0.076,0.352,[],2020-03-18
Farshad,Enferad,Adelante4,False,209072,19,0.771,-5.284,80.001,0.0776,0.674,0.403,0.106,0.325,['persian hip hop'],2016
Farshad,Rooze Khobe Man,Adelante4,False,300814,24,0.659,-4.918,90.092,0.134,0.783,0.336,0.114,0.301,['persian hip hop'],2016
Farshad,Enferad,Atenachi,False,209072,19,0.771,-5.284,80.001,0.0776,0.674,0.403,0.106,0.325,['persian hip hop'],2016
Farshad,Rooze Khobe Man,Atenachi,False,300814,24,0.659,-4.918,90.092,0.134,0.783,0.336,0.114,0.301,['persian hip hop'],2016
Farshad,Makr (feat. Noora),Adelante4,True,252633,4,0.547,-5.923,170.091,0.499,0.672,0.43,0.128,0.124,['persian hip hop'],2018-10-24
Farshad,Na Ashna,Adelante4,True,145635,2,0.583,-6.409,75.049,0.628,0.764,0.605,0.164,0.195,['persian hip hop'],2018-10-24
Farshad,Makr (feat. Noora),Atenachi,True,252633,4,0.547,-5.923,170.091,0.499,0.672,0.43,0.128,0.124,['persian hip hop'],2018-10-24
